id,activity_new,channel_sales,cons_12m,cons_gas_12m,cons_last_month,no_consumption,churn,days_active,days_since_last_modification,forecast_base_bill_ele,forecast_base_bill_year,forecast_bill_12m,forecast_cons,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max
c98fd6489ccae8a4142372dc48faf172,,,13410,0,0,1,0,2557,2194,,,,,1990.89,0,0,16.65,0.143801,0,44.31137796,0,0,21.34,21.34,1,169.98,7,ldkssxwpmemidmecebumciepifcamkci,10.392
c991a8c5db8f9e9984a80580a064df3c,ckadsdebplpkplelfspfoiucmxkeppus,foosdfpfkusacimwkcsosbicdxkicaua,5125,13062,1024,0,0,1488,54,269.49,269.49,1291.27,142.72,672.18,1024,0,13.16,0.16464,0.087382,44.31137796,1,142.72,7.32,7.32,2,49.47,3,lxidpiddsbxsbosboudacockeimpuepw,13.86
c9928556cdf940881cd79de510f05eb7,cfdsselwimsklimddecfifseabdkxfcs,usilxuppasemubllopkaafesmlibmsdf,29524,0,2355,0,0,1600,20,,,,,2977.09,2355,0,129.24,0.114667,0.099548,40.606701,0,230.45,3.24,3.24,1,342.34,4,lxidpiddsbxsbosboudacockeimpuepw,17.321
c997c78eeeb296c54b944616d7c9e4f1,piaosodsowlfpxipbiudiiwuikoeiisd,ewpakwlliwisiwduibdlfmalxowmwpci,10549,0,0,1,1,2192,1830,,,,,1579.04,0,0,14.6,0.145711,0,44.31137796,0,0,24.42,24.42,1,150.87,6,ldkssxwpmemidmecebumciepifcamkci,13.2
c99cccf3de0a55f5578a046d52ca00cc,bdwcuablpkfxxipoksbuuueckdukdifb,,445063,0,87503,0,0,4018,3657,,,,,11186.26,14435,0,142.63,0.114008,0.097123,40.606701,0,1271.24,-1.42,-1.42,1,812.91,11,ldkssxwpmemidmecebumciepifcamkci,63.53
c9a02bece48e468a2fcdc8bb4d7f683a,,foosdfpfkusacimwkcsosbicdxkicaua,10771,0,0,1,0,2557,2192,,,,,1598.23,0,0,3.89,0.142819,0,44.31137796,0,0,29.76,29.76,1,286.75,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
c9a1ad214f3512f1f680e87db2f2695a,,,10541,0,456,0,1,2556,127,154.84,154.84,2352.05,48.94,1169.11,456,0,143.56,0.115237,0.100123,40.606701,0,48.94,11.37,11.37,1,134.79,6,lxidpiddsbxsbosboudacockeimpuepw,16.5
c9a5972069d573eeb0a40eb5e2501a3b,,,1212,0,0,1,0,2557,2193,,,,,180.42,0,0,19.55,0.144902,0,44.31137796,0,0,12.82,12.82,1,17.08,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
c9a5e37660c30eb9da32d323365f03a5,apdekpcbwosbxepsfxclislboipuxpop,,92789,0,7648,0,0,2190,1826,,,,,2862.5,4555,0,1.08,0.155236,0,44.31137796,0,712.96,29.76,29.76,1,235.42,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
c9a83289486a358c9a29c5de254f7cb7,,,1935,0,410,0,0,2239,1880,,,,,257.69,410,0,1.06,0.165794,0.087899,44.31137796,0,54.79,31.64,31.64,1,22.42,6,ldkssxwpmemidmecebumciepifcamkci,13.856
c9aa5b632e5a786b1de5d37423d3fa26,,ewpakwlliwisiwduibdlfmalxowmwpci,2146,10646,0,1,0,1503,-290,,,,,265.01,0,0,37.57,0.16304,0.084395,46.30537836,1,0,29.88,29.88,3,21.59,4,lxidpiddsbxsbosboudacockeimpuepw,11.951
c9ac9514e943324648378dff428fc02c,ifppdlcfssupdcsdcclkoubulccouwml,,24797,0,2090,0,0,2191,11,,,,,2539.07,2090,0,141.38,0.116908,0.100018,40.606701,0,202.56,67.44,67.44,1,325.38,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,45
c9bd2ff6dc661794cc568408043e269d,,foosdfpfkusacimwkcsosbicdxkicaua,13000,0,0,1,0,1827,1462,0,0,2347.99,0,1918.34,0,0,0,0.142819,0,44.31137796,0,0,22.44,22.44,1,165.57,5,lxidpiddsbxsbosboudacockeimpuepw,12.1
c9bdecd9c8463ad7a5d3b91cb25e0df7,,foosdfpfkusacimwkcsosbicdxkicaua,10353,0,0,1,0,2192,166,0,0,1911.7,0,1504.23,0,0,6.92,0.142819,0,44.31137796,0,0,16.64,16.64,1,135.56,6,lxidpiddsbxsbosboudacockeimpuepw,11.4
c9be1552a775b57a4b204bbaa58d4f01,,,10435,0,0,1,0,2191,1834,,,,,1314.47,0,0,14.54,0.162033,0.084138,44.31137796,0,0,29.76,29.76,1,129.05,6,ldkssxwpmemidmecebumciepifcamkci,13.2
c9c069708535084ed251ff72ebb1b197,akokxbmlwukcmwlimosloemdplieuuwm,foosdfpfkusacimwkcsosbicdxkicaua,6737,5075,0,1,1,1096,42222,,,,,993.08,0,0,15.15,0.143166,0,44.31137796,1,0,17.82,17.82,2,122.43,2,lxidpiddsbxsbosboudacockeimpuepw,15
c9c1b2453ce93cc6b3782acd213fdc24,,,19651,0,0,1,0,2557,2192,,,,,2907.55,0,0,32.02,0.144631,0,44.31137796,0,0,6.18,6.18,1,245.81,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
c9c26656ed31d5777161a382f815d227,posfbkwcpabfkpkfepfwepwifpubxlpf,,4229,372,0,1,0,4018,3662,,,,,462.72,0,0,120.77,0.115174,0.098837,40.606701,1,0,31.32,31.32,2,49.85,11,ldkssxwpmemidmecebumciepifcamkci,19.8
c9c47fa280993dc927c1898ed351ddec,,,6742,0,467,0,0,2557,2192,,,,,1002.85,467,0,19.47,0.144902,0,44.31137796,0,68.55,11.06,11.06,1,90.35,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.4
c9ca32c2e9fe5195117f199e4311903a,,foosdfpfkusacimwkcsosbicdxkicaua,39653,0,0,1,0,1768,-282,0,0,772.14,0,393.96,0,0,16.02,0.138847,0,44.31137796,0,0,10.08,10.08,1,30.14,4,lxidpiddsbxsbosboudacockeimpuepw,10.39
c9ccd8cd839906fb8b10c949fbab1b8b,ibfoefbbekcwubufxslcoewkfswxolua,foosdfpfkusacimwkcsosbicdxkicaua,203429,0,13699,0,0,2557,45,392.47,392.47,4621.01,247.57,3236.88,2660,0,143.69,,,,0,247.57,4.88,4.88,1,265.93,6,lxidpiddsbxsbosboudacockeimpuepw,19.54
c9d4653715128730fdafbf4c225f7c31,bifsofauudeufolakwmpwwdxxcxeflas,,22516,0,1471,0,0,2557,-152,,,,,1267.29,817,0,131.31,0.115174,0.098837,40.606701,0,83.86,13.2,13.2,1,128.47,6,ldkssxwpmemidmecebumciepifcamkci,15.1
c9d484eb51d6dfcbba6fc2b553921d86,,foosdfpfkusacimwkcsosbicdxkicaua,60039,132664,5723,0,0,1827,1464,925.47,925.47,9850.31,531.04,5722.86,5723,0,143.26,0.113323,0.096984,40.606701,1,531.04,30.23,30.23,2,552.74,5,lxidpiddsbxsbosboudacockeimpuepw,63
c9d7ed6d16cf43631fb7b143c86a9156,ckadsdebplpkplelfspfoiucmxkeppus,ewpakwlliwisiwduibdlfmalxowmwpci,30545,0,2640,0,0,1461,8,,,,,3054.12,2640,0,132.93,0.115172,0.098282,40.606701,0,250.58,27.09,27.09,1,376.72,4,ldkssxwpmemidmecebumciepifcamkci,20
c9da3fd3fb25c8c56c8f3f11512c434d,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,232773,0,15878,0,0,1827,1462,,,,,9409.58,9420,0,132.07,0.113323,0.096984,40.606701,0,897.81,32.8,32.8,1,805.88,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,41.5
c9e9260bc95b818f46c2c6d78a62548e,cluecxlameloamldmasudocsbmaoamdw,foosdfpfkusacimwkcsosbicdxkicaua,146512,0,12181,0,0,1827,1462,0,0,833.74,0,346.26,0,0,1.05,0.146348,0,46.30537836,0,0,27.44,27.44,1,33.31,4,lxidpiddsbxsbosboudacockeimpuepw,13.2
c9ea15c6c23f120aa976adbc8a857064,,foosdfpfkusacimwkcsosbicdxkicaua,3106,0,0,1,1,2557,2192,0,0,1000.24,0,467.4,0,0,16.17,0.146348,0,45.80687796,0,0,23.04,23.04,1,45.69,6,lxidpiddsbxsbosboudacockeimpuepw,13.2
c9ec520c31061b3610772b181bf7dc6e,idpmdduoieixxoklkufmspokimxcxeid,,70787,0,7956,0,0,2556,53,,,,,3219.56,2726,0,16.26,0.143801,0,44.31137796,0,395.24,31.08,31.08,1,294.79,7,ldkssxwpmemidmecebumciepifcamkci,13.8
c9f2df3f0e53b50033ef4986eda1019c,,foosdfpfkusacimwkcsosbicdxkicaua,6580,0,0,1,0,1461,1097,0,0,1493.92,0,995.84,0,0,19.53,0.146694,0,44.31137796,0,0,27.32,27.32,1,100.5,4,lxidpiddsbxsbosboudacockeimpuepw,13.2
c9f518a33d6735fa8f400815c69e192c,,,5080,0,0,1,0,2557,63,,,,,766.01,0,0,1.09,0.143227,0,44.31137796,0,0,33.12,33.12,1,79.77,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
c9f691c0e1cb8087b50cabad5fb35305,,,909,0,0,1,0,2191,1828,,,,,137.37,0,0,16.27,0.146694,0,44.31137796,0,0,33.12,33.12,1,14.42,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
c9f75bd1a003294d3f8532a60e96f739,saxlifeumaobawxpemwuopbwwldlucff,foosdfpfkusacimwkcsosbicdxkicaua,641891,21562,52312,0,0,1461,392,,,,,7105.03,4140,0,0,0.114481,0.098142,40.606701,1,415.5,14.24,14.24,3,732.49,4,lxidpiddsbxsbosboudacockeimpuepw,29.7
c9f9018d6d09f0629ad733fdc2f9653c,acefxcckbdxakciukwuwepweawbkwmii,foosdfpfkusacimwkcsosbicdxkicaua,11058,29095,1269,0,0,1461,1096,,,,,1144.41,1269,0,130.31,0.120372,0.103487,40.606701,1,132.16,31.8,31.8,2,136.56,4,lxidpiddsbxsbosboudacockeimpuepw,15.935
c9fa80336b0396dfc4e5107d94022d0f,,,4245,10133,0,1,0,2524,2160,,,,,636.63,0,0,15.2,0.146348,0,45.80687796,1,0,21.8,21.8,2,77.15,6,lxidpiddsbxsbosboudacockeimpuepw,12.5
ca09827f0f7ebe13b7c5388fdb6e78e2,,,14885,0,1815,0,0,3639,3274,0,0,0,0,0,1815,0,0,0.0006,0,0,0,0,49.44,49.44,1,87.33,9,lxidpiddsbxsbosboudacockeimpuepw,19.8
ca0cc1d189e9bccc3cb5667196e4cc1e,ddkpdekmbfdffwdmabkiiilolsxswccl,foosdfpfkusacimwkcsosbicdxkicaua,151582,0,14864,0,0,1376,-278,,,,,17208.4,14864,30,131.82,0.161936,0.136336,41.1052014,0,1791.82,140.56,140.56,2,1058.18,3,ldkssxwpmemidmecebumciepifcamkci,45
ca12873167a991fd8a892c0a9f2b025c,wxemiwkumpibllwklfbcooafckufkdlm,foosdfpfkusacimwkcsosbicdxkicaua,3842,0,0,1,0,2192,55,0,0,1131.45,0,577.47,0,0,6.9,0.141666,0,44.31137796,0,0,14.53,14.53,1,45.27,5,lxidpiddsbxsbosboudacockeimpuepw,15
ca14d63ce8ebe805ae7b036f9e43b51b,,foosdfpfkusacimwkcsosbicdxkicaua,4541,0,0,1,0,1901,-70,,,,,669.31,0,0,18.47,0.138847,0,44.31137796,0,0,9.84,9.84,1,38.82,5,lxidpiddsbxsbosboudacockeimpuepw,13.15
ca152606edb777451e476bfcf642bf96,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,276823,0,44654,0,0,1461,1118,,,,,267.66,0,0,130.67,0.11691,0.100572,40.606701,0,0,48.21,48.21,1,32.66,4,lxidpiddsbxsbosboudacockeimpuepw,26.6
ca168bd07f0a2abfa2ccd22acfa1ebf8,,usilxuppasemubllopkaafesmlibmsdf,4340,0,0,1,0,1827,53,0,0,1027.7,0,640.87,0,0,14.62,0.141666,0,44.31137796,0,0,10.08,10.08,1,58.9,4,lxidpiddsbxsbosboudacockeimpuepw,10.39
ca16f0a5671794561b849f8743759647,ipdldckuswupeifllfbwccfpeafludfi,foosdfpfkusacimwkcsosbicdxkicaua,185377,0,11673,0,0,1461,1096,,,,,14191.84,11673,0,129.61,0.110955,0.095842,40.606701,0,1045.46,-8.31,-8.31,1,1124.18,3,lxidpiddsbxsbosboudacockeimpuepw,45
ca187ecd1fd3a13b80e3efc6770c075f,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,1017579,187578,120936,0,0,1827,1470,324.6,324.6,3269.49,197.25,2091.71,2071,0,146.99,0.115174,0.098837,40.606701,1,197.25,14.6,14.6,2,240.97,5,lxidpiddsbxsbosboudacockeimpuepw,15.93
ca188dd0becd0a763ddddf15afb1fc82,,,1005,0,0,1,0,2192,1827,,,,,152.22,0,0,15.98,0.146694,0,44.31137796,0,0,21.38,21.38,1,15.6,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35
ca1dafb14adfa16fc9df145a2f5421d0,,,141,0,0,1,0,2557,2192,,,,,21.33,0,0,15.71,0.146694,0,44.31137796,0,0,33.12,33.12,1,2.3,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
ca20cc551bbe9327d77a92675f5da42c,,,14035,0,0,1,0,2557,65,,,,,1397.46,0,0,9.78,0.162326,0.085068,44.31137796,0,0,10.98,10.98,1,111.1,6,ldkssxwpmemidmecebumciepifcamkci,10.35
ca21595940ec595765b07ca2e6f321f4,ibfoefbbekcwubufxslcoewkfswxolua,usilxuppasemubllopkaafesmlibmsdf,14512,0,1101,0,1,1461,1096,202.54,202.54,2668.42,159.7,2145.01,1101,0,10.16,0.143166,0,44.31137796,0,159.7,21.36,21.36,1,196.62,4,lxidpiddsbxsbosboudacockeimpuepw,11.5
ca248e70f007d4d88da64144576c946a,kmxccaddbdpaaolkbidlobeefsbbcxca,ewpakwlliwisiwduibdlfmalxowmwpci,18640,0,341,0,0,2104,-268,,,,,2835.16,0,30,54.71,0.19923,0,45.80687796,0,0,36.1,36.1,2,196.42,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
ca25c6cb9560d7962062ab037b22748d,,,41964,0,5469,0,0,2557,2193,,,,,4230.93,5469,0,131.37,0.115237,0.100123,40.606701,0,532.15,11.04,11.04,1,503.43,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,33
ca276394e0f0df91c40b0dfec05d7156,kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,6943,0,785,0,0,1461,1096,,,,,476.28,431,0,130.31,0.11691,0.100572,40.606701,0,42.97,29.67,29.67,1,57.37,4,lxidpiddsbxsbosboudacockeimpuepw,16.4
ca283279e0079f05bc399272fb3f0522,cwofmuicebbcmiaaxufmfimpowpacobu,ewpakwlliwisiwduibdlfmalxowmwpci,354,0,141,0,0,1461,1096,,,,,98.25,141,0,0,0.272981,0,59.26637796,1,38.79,201.28,201.28,2,57.58,3,lxidpiddsbxsbosboudacockeimpuepw,13.55
ca2ac4600beafeec0742efbf7e006efc,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,153423,0,25334,0,0,2192,1830,,,,,-2757.84,0,0,1.71,0.164637,0.087381,44.31137796,0,0,15.08,15.08,1,97.98,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35
ca3171967ab496fdc8c7ad4439cbd41d,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,2097727,0,215595,0,0,1461,1102,,,,,1697.66,0,0,20.02,0.146688,0,44.31137796,0,0,27.03,27.03,1,161.86,4,lxidpiddsbxsbosboudacockeimpuepw,13.15
ca32c7a0bda53301e7b3a47e19df169b,,,11350,0,2426,0,0,2557,666,,,,,1460.36,2426,0,19.17,0.187593,0.110352,44.31137796,0,307.66,-0.99,-0.99,1,320.31,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
ca3647de5e2dc3267602dc7779e6617c,,,66107,2673,0,1,0,4383,4018,,,,,6761.4,0,0,133.02,0.112922,0.09781,40.606701,1,0,4.48,4.48,4,746.88,11,ldkssxwpmemidmecebumciepifcamkci,26.4
ca395aa5c03832e642cc15fb9fd2e6a5,sbimkkplabbebeauuidmbiopofmamcau,,462149,0,40442,0,0,4018,3654,3128.5,3128.5,36091.87,2232.26,27236.62,27659,0,725.17,0.095919,0.088347,58.99595196,0,2232.26,-18.6,-18.6,1,1831.05,10,lxidpiddsbxsbosboudacockeimpuepw,80
ca3b1f3d0959fd8fc6bb8d690ce2409e,cwleuplwopmllxkbabaoeopmxxmfaiod,usilxuppasemubllopkaafesmlibmsdf,27443,0,2117,0,0,1461,227,,,,,2821.09,2117,0,130.8,0.116331,0.099441,40.606701,0,210.37,73.8,73.8,1,341.67,3,lxidpiddsbxsbosboudacockeimpuepw,49.3
ca44afe726f11b9cda729db61f6e7df4,,foosdfpfkusacimwkcsosbicdxkicaua,17676,495080,1956,0,0,1096,732,,,,,1800.49,1956,0,129.61,0.11691,0.100572,40.606701,1,195.7,31.72,31.72,2,215.55,3,lxidpiddsbxsbosboudacockeimpuepw,26.3
ca4a3b563abd6dc9f57758d79db37540,almlfkoedpwfdmmsebsdwueskducuiok,,-348,0,0,1,0,2264,-41768,,,,,-47.88,0,0,19.14,0.144902,0,44.31137796,0,0,23.76,23.76,1,31.41,6,lxidpiddsbxsbosboudacockeimpuepw,10.392
ca4cba5cabb8d947fa5adbd615c73857,swxildmwpxuuwuuoesmobpewaakakssi,foosdfpfkusacimwkcsosbicdxkicaua,33618,0,1689,0,1,1461,17,,,,,3455.29,1689,0,130.43,0.11634,0.099998,40.606701,0,164.85,19.29,19.29,1,454.23,4,lxidpiddsbxsbosboudacockeimpuepw,25
ca4db7a8fff36a8da3cb9f5e381965df,apdekpcbwosbxepsfxclislboipuxpop,,2940360,155531,269980,0,0,2633,366,,,,,7279.38,1157,0,362.65,0.1017,0.092659,58.99595196,1,112.66,-3,-3,2,769.45,7,ldkssxwpmemidmecebumciepifcamkci,60
ca519c6c46caa85db4be70549171755f,,,6486,0,0,1,0,1971,-143,,,,,1242.27,0,30,15.24,0.199224,0,45.80687796,0,0,40.31,40.31,2,93.89,5,lxidpiddsbxsbosboudacockeimpuepw,13
ca58488b0c73bb50141b366afa97f2ba,kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,24804,0,2211,0,0,1094,339,177.18,177.18,1872.18,63.32,631.82,639,0,142.89,0.120372,0.103487,40.606701,0,63.32,43.32,43.32,1,79.71,3,lxidpiddsbxsbosboudacockeimpuepw,17.321
ca5aaba8645c433bd866f069692f242e,,,26173,0,2552,0,0,4018,3654,,,,,2726.62,2552,0,131.75,0.115237,0.100123,40.606701,0,255.98,4.41,4.41,1,310.95,10,ldkssxwpmemidmecebumciepifcamkci,23.1
ca5e61163bcd0d2623737b4a4b496efb,cluecxlameloamldmasudocsbmaoamdw,foosdfpfkusacimwkcsosbicdxkicaua,146512,0,12181,0,0,1827,1462,578.44,578.44,2761.98,340.6,1382.34,4005,0,144.28,0.115237,0.100123,40.606701,0,340.6,6.6,6.6,1,180.8,4,lxidpiddsbxsbosboudacockeimpuepw,19.8
ca615506ea6a0cc018c45ecaa99f7b38,,,15487,35,0,1,1,2557,77,0,0,679.15,0,240.15,0,0,10.39,0.161747,0.08449,44.31137796,1,0,10.66,10.66,2,17.58,6,lxidpiddsbxsbosboudacockeimpuepw,11
ca62abeecf8c6ad5f72df7c1c1ad1e7f,,foosdfpfkusacimwkcsosbicdxkicaua,94191,0,9039,0,1,2192,1827,,,,,469.48,276,0,13.85,0.144902,0,44.31137796,0,40.37,26.04,26.04,1,45.84,6,lxidpiddsbxsbosboudacockeimpuepw,10.392
ca670e75f23b5b708b5a807c6ecd8c47,,,7426,0,1946,0,0,2192,1827,,,,,764.91,1946,0,16.73,0.16695,0.089695,44.31137796,0,191.29,14.64,14.64,1,90.54,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
ca6768bbea6d7690d7186d050d2209bf,,foosdfpfkusacimwkcsosbicdxkicaua,70296,0,2891,0,0,1827,523,407.98,407.98,4566.26,185.21,2203.46,1927,0,143.59,0.11691,0.100572,40.606701,0,185.21,41.78,41.78,1,278.27,5,lxidpiddsbxsbosboudacockeimpuepw,34.64
ca76e32877f9083523dce787c7645fbb,,foosdfpfkusacimwkcsosbicdxkicaua,7749,0,694,0,0,2192,57,,,,,1150.11,694,0,14.14,0.144039,0,45.30837756,0,100.61,15.12,15.12,1,94.14,5,lxidpiddsbxsbosboudacockeimpuepw,13.2
ca7b51b9be5a590572c09983c5efc5cf,,foosdfpfkusacimwkcsosbicdxkicaua,9315,0,1421,0,0,2557,61,,,,,1356.8,1421,0,16.61,0.141434,0,44.31137796,0,203.5,10.08,10.08,1,104.43,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
ca7d6fe2968f401f0e13851a7b6d45d4,ckfxocssowaeipxueikxcmaxdmcduxsa,,74865,0,6173,0,0,2519,731,,,,,38.53,79,0,145.42,0.11286,0.096521,40.606701,0,7.34,14.77,14.77,1,3.92,6,ldkssxwpmemidmecebumciepifcamkci,16.5
ca82d4e0a2a824c155e17fee64c3316d,ipdldckuswupeifllfbwccfpeafludfi,,15662,0,1550,0,0,2192,1828,,,,,1636.31,1550,0,133.13,0.120372,0.103487,40.606701,0,161.93,21.67,21.67,1,202.53,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16
ca847e826720bdd5597d02e4460a33fe,,foosdfpfkusacimwkcsosbicdxkicaua,1325,0,0,1,0,1765,-302,0,0,718.83,0,194.18,0,0,18.05,0.138305,0,44.31137796,0,0,21.52,21.52,1,13.81,4,lxidpiddsbxsbosboudacockeimpuepw,13.2
ca8b3688336ecd772f80f2fa1952c3db,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,963288,0,54281,0,0,2192,1832,,,,,5585.69,4871,0,129.72,0.114481,0.098142,40.606701,0,491.24,30.76,30.76,1,576.55,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,52.8
ca8d649231021e935a8e446abdf5e25e,,foosdfpfkusacimwkcsosbicdxkicaua,4958,16861,0,1,0,1494,367,,,,,736.35,0,0,18.42,0.144902,0,44.31137796,1,0,14.88,14.88,3,68.13,4,lxidpiddsbxsbosboudacockeimpuepw,12.5
ca8e14f8c4a5852377d2fe4de8a5fa55,,,7906,17166,1370,0,0,2499,-306,,,,,756.76,684,30,16.86,0.195763,0,45.80687796,1,135.04,30.72,30.72,4,44.49,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35
ca8e2166c4d85f26a2460477a764eb81,,,6394,0,0,1,0,2674,2309,,,,,959.61,0,0,17.31,0.146348,0,45.80687796,0,0,17.13,17.13,1,90.69,7,ldkssxwpmemidmecebumciepifcamkci,10.392
ca9381bcbe733bb830a7a53fd08e8783,sfisfxfcocfpcmckuekokxuseixdaoeu,lmkebamcaaclubfxadlmueccxoimlema,13152,0,2475,0,0,2557,71,,,,,795.31,1258,0,30.87,0.162327,0.084427,44.31137796,0,146.82,26.04,26.04,1,92.87,6,lxidpiddsbxsbosboudacockeimpuepw,10.392
ca992214dccfdd5790d94c50f6b4cd84,,foosdfpfkusacimwkcsosbicdxkicaua,12533,0,0,1,0,2557,49,,,,,486.2,0,0,16.44,0.143459,0,45.80687796,0,0,20.52,20.52,2,39.03,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
ca9b6cdc599b018bc0103a7d106f3c4d,wdkbuxwfkbefwplcoudfalpfafdfpfax,lmkebamcaaclubfxadlmueccxoimlema,5606,0,0,1,0,1827,1462,,,,,844.2,0,0,3.42,0.144902,0,44.31137796,0,0,29.76,29.76,1,151.08,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
ca9c8871995d173a439534cc346a48b4,kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,21817,0,0,1,0,2557,2194,,,,,3232.35,0,0,1.06,0.142819,0,44.31137796,0,0,8.8,8.8,1,254.05,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
caabf39effcd34a6021fa924849ef4fa,,,10146,0,0,1,1,2557,71,,,,,1413.48,0,0,18.01,0.141434,0,44.31137796,0,0,29.76,29.76,3,129.98,6,ldkssxwpmemidmecebumciepifcamkci,13.2
caac4fe6d39579d0eeab427d44d8c501,,,4915,869,0,1,0,1827,152,,,,,508.33,0,0,17.23,0.165214,0.087961,44.31137796,1,0,19.2,19.2,2,55.23,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
caadfef848297eb2203c69e4aecd6763,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,904954,906652,95109,0,0,2191,1827,1525.7,1525.7,7766.1,1451.38,7338.28,14230,0,26.87,0.164051,0.086168,44.31137796,1,1451.38,25.68,25.68,2,700.67,6,lxidpiddsbxsbosboudacockeimpuepw,11.4
cab7d7297cf57cfe5b30360410e219c3,,lmkebamcaaclubfxadlmueccxoimlema,6971,0,931,0,0,2557,2192,,,,,666.46,931,0,15.33,0.167086,0.088444,45.30837756,0,90.02,13.26,13.26,1,102.64,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
cabe4838fa9a7dd79b38628244584b88,,foosdfpfkusacimwkcsosbicdxkicaua,6676,0,520,0,0,1534,368,,,,,480.96,263,0,13.75,0.142065,0,44.31137796,0,37.7,33.53,33.53,1,44.54,4,lxidpiddsbxsbosboudacockeimpuepw,13.856
cabf559333069d10e9471b0bbcef02f3,apdekpcbwosbxepsfxclislboipuxpop,,680826,0,55245,0,0,2239,1876,,,,,4704.92,0,0,16.01,0.164051,0.086168,44.31137796,0,0,29.76,29.76,1,310.73,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
cabff6d412edd42f72ea376e7df89519,,ewpakwlliwisiwduibdlfmalxowmwpci,655,276,97,0,0,1095,731,,,,,62.85,97,0,131.05,0.1169,0.100015,40.606701,1,9.21,57.72,57.72,2,7.44,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,23.1
cac123ff90dc60c9940f6a12f7385455,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,110534,0,7546,0,0,1677,732,,,,,1477.73,501,0,131.75,0.145711,0,44.31137796,0,73.7,22.02,22.02,1,143.31,4,lxidpiddsbxsbosboudacockeimpuepw,11.951
cac7c644f0deba2079308403ae39c005,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,3926060,1959386,469210,0,0,1827,1462,0,0,861.31,0,366.48,0,0,14.08,0.147506,0,46.30537836,1,0,28.76,28.76,2,43.71,4,lxidpiddsbxsbosboudacockeimpuepw,13.856
cad205ba540d5dbd9a8a8e6da82856b2,kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,55808,0,3498,0,0,2192,-2,,,,,5707.79,3253,0,359.25,0.114481,0.098142,40.606701,0,334.57,19.02,19.02,1,573.86,5,lxidpiddsbxsbosboudacockeimpuepw,70
cad5191b2956fcbad05850d5b93b9996,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,298806,0,9278,0,0,1719,1354,0,0,976.47,0,570.45,0,0,17.56,0.136329,0,44.44470996,0,0,0,0,1,26,4,lxidpiddsbxsbosboudacockeimpuepw,10.392
